longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,hmpgAddr,longTermAdminSym,pkngEquip,tfMth
23611000184,B02,36,110,다정한재가복지센터,00,NORMAL SERVICE.,B02,https://blog.naver.com/dajunghan1939,23611000184,상가건물 옆 공유주차장 있음.,버스정류장 (으뜸초등학교) 앞에 위치
23611000188,B02,36,110,시온재가노인복지센터,00,NORMAL SERVICE.,B02,zion1217.familynote.ac,23611000188,시온재가노인복지센터는 장군면 주민센터를 바라보며 위치해있으며 센터앞 주차공간이 있어 주차시 안전합니다건물 뒷편에도 여유 주차공간이 있사오니 편하게 주차하시면 됩니다,버스편은 세종시청에서 B7 정부세종청사남측 하차  53번 환승 장군면복지회관 하차 200미터 도보 승용차로 시청에서 약15분 소요
23611000190,B02,36,110,세종하나재가요양센터,00,NORMAL SERVICE.,B02,https://www.instagram.com/sejonghana2024/,23611000190,사무실 건물 B1~B4 주차장,"> 대중교통 이용안내  주변 버스 - 지선 : 61, 204,  - 간선 : 430, 601, 991, 655 - 광역 : 1000, 1005 - 급행 : A2, A3, B0, B1, B2, B3 버스 내리는 곳  - 새롬동,나성동(청소년센터) 도보 3분  - 첫마을1단지 도보 5분> 자가용 이용안내세종청사터미널에서 7분세종고속시외버스터미널에서 6분반석역에서 13분서세종ic에서 14분남세종ic에서 11분"
23611000197,B02,36,110,우리통합재가센터,00,NORMAL SERVICE.,B02,없음,23611000197,도램마을 8단지 상가동 뒷편 주차장,"자동차 : 도램마을 8단지 상가 주차장버스 :  도램마을8,10단지 정류장          271. 203, 205, 201, 222, 601 등"
23611000202,B02,36,110,봄날재가복지센터,00,NORMAL SERVICE.,B02,https://blog.naver.com/bomnal4520,23611000202,센터 지하주차장 이용,"대중교통 이용시 : 새롬동, 나성동, 청소년센터 하차 도보 3분 르네상스 빌딩 303호/ 자가용이용시 : 한누리대로 234 르네상스 빌딩 303호(나성동)"
23611000205,B02,36,110,드림 재가 방문요양 센터,00,NORMAL SERVICE.,B02,blog.naver.com/dream258083,23611000205,"마드리드R 건물 지하2,3층을 이용하시면 됩니다.",대중교통버스이용: 시립도서관(고운동). 대법원등기정보센터(아름동) 하차 마드리드R 505호
23611000211,B02,36,110,최고방문요양센터,00,NORMAL SERVICE.,B02,https://blog.naver.com/best044,23611000211,인근에 조치원 시장과 주차타워가 있어 주차하기 수월함.,세종특별자치시 조치원읍 새내로 101 2층조치원 역과 조치원시장 인근으로 기차와 버스 등 교통편의가 양호함.
23611000212,B02,36,110,하트풀방문요양센터,00,NORMAL SERVICE.,B02,https://blog.naver.com/heartfulhomecare,23611000212,신동아파트 1단지 내(일시 주차 가능),"버스 : 죽림리(11076, 11075)정류장 버스 500, 550, 601, 801에서 하차 후 신동아아파트 1단지 102동 상가 2층(신동아세탁소 바로 위)으로자이아파트 정류장(11058,11059)정류장 버스 991, 1000, 1003, 1005에서 하차 후 신동아아파트 1단지 102동 상가 2층(신동아세탁소 바로 위)으로"
23611000221,B02,36,110,나눔재가복지센터,00,NORMAL SERVICE.,B02,blog.naver.com/nnanumm,23611000221,차량 2대 주차 가능,번암아파트 버스 정류장에서 51m (도보1분) / 번암삼거리 버스 정류장에서 151m (도보3분)
23611000074,B03,36,110,종촌종합복지센터 노인주간보호센터,00,NORMAL SERVICE.,B03,blog.naver.com/sjsdc2015,23611000074,지하 1층 주차 공간 확보(장애인주차구역 2구역)지상 장애인주차구역 4구역,차량 네비게이션 입력시 : 세종특별자치시 도움1로 116(도로명 주소)                              세종특별자치시 종촌동156-3(번지 수)몰디브상가(CGV) 옆 건물 3층
23611000107,B03,36,110,세종가족사랑주간보호센터,00,NORMAL SERVICE.,B03,https://blog.naver.com/familys8000,23611000107,건물내 지하 1층 : 16대 주차 가능,"세종특별자치시 금남면 용포로 116, 세종영상의학과의원 2층 (우)30083 (지번: 금남면 용포리 213-1)- 버스로 오실때  간선 : 601,655  지선 : 222  마을 : 62,63,64,65,66,661,67,69,691"
23611000109,B03,36,110,행복한주간보호센터,00,NORMAL SERVICE.,B03,blog.naver.com/happy_daycare,23611000109,"지하 1, 2, 3층 총 42대 주차 가능","버스 이용시  - 대전반석역 BRT 1000, 1004, 1005번 - 세종시외버스터미널 BRT (가락마을 17, 18단지 하차 후 도보 3분)  - 도램마을 아파트 정류장 BRT 201번 (가락마을 17, 18단지 하차 후 도보 3분)  - 조치원역 500, 1000번 (두루초듣학교 하차 후 도보 5분)자가용 이용시  - 세종시 마음안1로 155 성진프라자"
23611000125,B03,36,110,세종우리노인복지센터,00,NORMAL SERVICE.,B03,blog.naver.com/woori_daycare,23611000125,"지하주차장(B1, B2, B3)","1. 한솔동(첫마을) - 430, 655, 991,204, 1000,1005, 612. 한솔동첫마을 - 7513. 한솔동 - 900,990,1001"
23611000127,B03,36,110,플래티늄세종주야간보호센터,00,NORMAL SERVICE.,B03,blog.naver.com/bwb1002,23611000127,가. 지하 1층 ~ 3층 각 15~20대(총 45~60대) 가능     * 장애인 주차구역 별도 구비,"가. 위치(주소)      - 세종특별시 남세종로 454 강남제일타워 6층(보람동 628-7)         보람동 호려울마을 5단지 앞('남세종 농협 보람지점' 옆 '청심당한의원' 건물 6층)나. 오시는 길(대중 교통)      - 세종시청, 교육청, 시의회 정류장: 340번, 601번, 991번, 221번, 222번, 1001번 등          세종시청 정류장에서 도보 4~5분 소요(약 250m)        - 세종고속시외버스터미널 방향에서 오실때: 340번      - 세종청사북측 방향에서 오실때: 601번      - 나성동 방향에서 오실때: 991번      - 고운중학교 방향에서 오실때: 221번      - 반곡동 방향에서 오실때: 222번, 601번"
23611000129,B03,36,110,휴먼주간보호센터,00,NORMAL SERVICE.,B03,휴먼주간보호센터.kr,23611000129,"세종특별자치시 세종시 세종로 1219, 세종중앙타워 지하주차장",센터 앞 버스 정류장이 있습니다. 자동차 이용가능조치원에서 오실경우 1000번 버스 이용가능
23611000136,B03,36,110,세종케어재활전문주간보호센터,00,NORMAL SERVICE.,B03,https://blog.naver.com/sjcare2020,23611000136,아마존타워 지하주차장 1~2층,"대평동( 해들마을 ) 버스 정류장 하차 후 도보 10분 거리 버스번호 : 991,221,340,222,601,1000(대전),1002(대전)"
23611000145,B03,36,110,VIP주간보호센터,00,NORMAL SERVICE.,B03,http://vip요양원.kr,23611000145,건물 앞 주차시설 완벽(15대 정도 주차 가능)언제든 방문해 주세요^^,"1.버스:조치원버스터미널에서 송정리행93번(1일 13회운행), 94번(1일 6회운행) 타시고 송정리(행골) 버스 승강장에 하차 2.승용차: 대전에서 천안방향으로 가는 1번국도타고 오시다가 홍익대 조치원캠퍼스를 지나 국제연수원 네거리로 직진 후 300m에서           1시방향(상봉리,송곡리방향)으로 내려오셔서 송곡리 방향으로 좌회전, 계속 직진 후 송곡리보건소 지나 차량으로 2km(약 5분소요)오시면            도로 왼쪽에 4층 건물인 세종VIP요양원 있습니다.(vip주간보호센터는 vip요양원 병설로 운영 중입니다.)"
23611000148,B03,36,110,더힐링 세종전원주간보호센터,00,NORMAL SERVICE.,B03,blog.naver.com/didimdol6687,23611000148,건물 주차장,"-가락마을 9-10단지 사이. 자동차 이용 가능.-대중교통(버스) 이용시 201번,1003번,1004번 등 가락마을 10단지,13단지 앞 하차 후 가락마을 9-10단지 사잇길로 도보로 약 10분 정도 소요"
23611000165,B03,36,110,세종주간보호센터,00,NORMAL SERVICE.,B03,blog.naver.com/tpwhd9034,23611000165,"건물 앞,뒤편 주차장 사용가능","- 도보 1분 거리에 버스정류장 있음.- 조치원 일원, 신도시 등 세종시 전지역 쉽게 접근 가능- 주변 근방에서 도보 가능"
23611000173,B03,36,110,세종부강노인복지센터,00,NORMAL SERVICE.,B03,해당사항없음,23611000173,지상10대,"경부선 부강역 앞 도보3분 청주시내버스 412번 부강역 앞 하차 세종시내버스 430번, 300번, 32번, 18번 부강역앞"
23611000178,B03,36,110,세종한누리주간보호센터,00,NORMAL SERVICE.,B03,http://rmd186.rightmedia.co.kr/main,23611000178,"세종특별자치시 한누리대로 589, 해피리움 7차 8층(도담동) 본원 빌딩 내 주차 가능 (지하 2층까지 있음)본원 앞 맞은편 빌딩에 주차타워(원프라자) 있음","대중교통- 광역급행 : B1 (대전역-오송역), B2( 오송역-반석역), B3 (청주공항-세종터미널), B0 (내부순환 BRT세종터미널)- 간선 : 430 (카톨릭꽃동네대학교-세종고속시외버스터미널), 601 (조치원역-새나루마을 9,10단지), 550 (공주 시내버스터미널-조치원역), 801 (세종고속시외버스터미널-민석아파트), 991 (대곡리-국책연구단지북측)- 지선 : 205 (세종버스터미널-나성동), 222 (반곡동-아름동)"
23611000193,B03,36,110,부강돌봄센터,00,NORMAL SERVICE.,B03,"bugang2024@naver,com",23611000193,건물앞 주차,"부강초등학교 정문 맞은편 1분(부강돌봄센터 뒷편)부강초등학교 하차  412번(청주)-부강초등학교 하차(1분)  300번(조치원, 신탄진 순환)-부강초등학교 하차(1분)  430번(세종)-부강초등학교 하차(1분)  18번(조치워, 세종터비널)- 부강초등학교 하차(1분)  35번 부강돌봄센터 하차"
23611000186,B05,36,110,세종똑똑방문간호센터,00,NORMAL SERVICE.,B05,blog.naver.com/knock_visiting-nurse,23611000186,건물 뒷편 전용 주차장 이용 가능만차시 도로 안쪽 이면주차,"조치원역 하차 후 번암리 방면 버스(801, 550, 601번 등) 탑승 후번암아파트에서 하차 이후 도보 2분"
23611000214,B05,36,110,세종방문간호센터,00,NORMAL SERVICE.,B05,,23611000214,,조치원역에 도보 1분거리(역 앞 택시승강장 쪽 세븐일레븐 24시 편의점 건물 3층)
23611000138,B06,36,110,이원건강의료기 세종점,00,NORMAL SERVICE.,B06,"세종복지용구,이원건강의료기 세종점",23611000138,"지하1, 2층, 만차시에는 바로 옆 건물에 주차하셔도 됩니다. 손전화:010-9704-9872 입니다.","BRT 노선 : 도램마을 11단지 앞 하차. 도담동 싱싱장터에 하차 하셔서 세종충대병원 방향, 주유소 있는 방향으로 도보 2분 정도 소요 됩니다.자가운전 : 세종시 한누리대로 589, 1층 102호(지하에 무료 주차장이 있습니다. 만차시에는 바로 옆 건물에 주차하셔도 됩니다)"
23611000164,B06,36,110,세종중앙의료기,00,NORMAL SERVICE.,B06,blog.naver.com/sjmedicenter,23611000164,매장건물 골목에 주차할 수 있습니다.,"세종시 충남대학병원과 홈플러스 사이, 도램마을 1-2단지 사거리 맞은편 상가입니다."
23611000175,B06,36,110,건강복지용구센터,00,NORMAL SERVICE.,B06,없음,23611000175,5대,조치원 남리 근로복지어린이집앞
23611000181,B06,36,110,(주)가온렌탈케어 복지용구센터,00,NORMAL SERVICE.,B06,www.가온렌탈케어.com,23611000181,11대,"버스노선 일반 430번,   청주 412번"
23611000183,B06,36,110,세종한누리복지용구사업소,00,NORMAL SERVICE.,B06,세종시 누리로 119번지 상가b동 106호,23611000183,상가 전용 지하 주차 가능,대중교통(버스) 노선 및 자가차량 가능
23611000194,B06,36,110,다정한복지의료기,00,NORMAL SERVICE.,B06,없음,23611000194,전시장은 비교적 한적한 골목안에 위치하여 차량으로 방문하여도 주차에 어려움은 없습니다.,"근거리에 조치원역이 있으며, 버스정류장은 효성세종병원에서 하차하시어 새내4길로 100m들어오심 있습니다.버스는 500, 550, 601, 801, 12, 16, 17, 72, 73, 74, 75, 86번이 운행됩니다."
23611000200,B06,36,110,가족사랑복지용구사업소,00,NORMAL SERVICE.,B06,,23611000200,,
23611000201,B06,36,110,가치가봄 복지용구,00,NORMAL SERVICE.,B06,,23611000201,,
33611000068,C01,36,110,세종시행복주간보호센터,00,NORMAL SERVICE.,C01,http://세종시행복주간보호센터.kr,33611000068,지하1-3층 99대 주차 가능,"버스 이용시■ 조치원역뒷편 → 1000(반석역방면) → 고운뜰공원(국민건강보험공단) 정류장 하차 후 도보 100M■ 조치원역 → 601(대평리방면) → 도램마을 8,10단지 하차 →  지선버스 222(축산품질평가원방향)환승 → 축산품질평가원 정류장 하차 후 도보 100M■ 조치원역 → 601(대평리방면) → (아름동방향)정부세종청사북측 하차 → 지선버스 202(축산품질평가원방향)환승 →  축산품질평가원 정류장 하차 후 도보 100M■ 두루초.중학교 →  221(세종터미널 방면) → 범지기마을 1단지 정류장 하차 후 도보 500M 차량 이용시■ 세종시 고운동 건강보험공단 맞은편, 르노삼성자동차 건물 7층, 다이소 건물 건너편"
33611000072,C01,36,110,무지개 재가장기요양기관,00,NORMAL SERVICE.,C01,없음,33611000072,조치원역 공용주차장 이용,버스편: 조치원역 하차 CU 편의점 3층 무지개 재가장기요양기관자가용: 조치원역 공용주차장 이용            조치원역 CU편의점 3층 무지개 재가장기요양기관
33611000075,C01,36,110,재가복지센터 유다원,00,NORMAL SERVICE.,C01,blog.naver.com/shdm10,33611000075,해피라움 7 지하주차장(B1~B2) 무료주차하시고 8츨으로 오세요,"주소: 세종특별자치시 한누리대로 589, 8층 801호(도담동,  해피라움7)  재가복지센터 유다원<대중교통 이용시>BRT버스 B0(순환노선),B1,B2,B3,B5,B7,A2,A3, 광역버스:1000,1004 일반 201,202,203,205,221,222,271,991,430,500,502,550,551,601,801,991도담동(도램마을) 정류장 하차 후  세종충남대학교병원 방향 240m (도보로 3~4분 거리)"
33611000076,C01,36,110,행복요양센터,00,NORMAL SERVICE.,C01,https://blog.naver.com/mongsil1957,33611000076,사무실 앞 공터에 주차가능,"601번,550번,500번 버스 봉암리 하차연봉초등학교 정문 앞 3층건물 2F(행복요양센타)"
33611000078,C01,36,110,조약돌요양복지센터,00,NORMAL SERVICE.,C01,http://www.조약돌요양복지센터.com,33611000078,별도의 전용 주차시설은 없어 주변 장군면주민자치센터와 장군우체국옆 주차장에 주차이용 가능합니다.,"1. 센터 명칭 : 조약돌요양복지센터 2. 사무실 위치 : 세종특별자치시 장척로 408, 2층(장군면 도계리)3. 전화변호 : 044-868-35384. 팩스번호 : 044-868-35305. 교통편  - 공주 방면에서 올 경우 시내버스 550번을 이용하여 장군면주민자치센터 앞 정류장에서 하차하여 장군 우체국 입구 대교한우촌 2층  - 세종시 방향에서 올 경우 시내버스 1004번 이용6. 주차장- 장군운체국 옆 주차장 이용가능"
