"longTermAdminSym","adminNm","adminPttnCd","siDoCd","siGunGuCd","longTermPeribRgtDt","stpRptDt"
"24719000526","오경실버랜드재가노인복지센터","B03","47","190","20241202","20241202"
"24719000527","봄봄재가복지센터","B01","47","190","20250102","20250102"
"24719000528","스마일시니어 가온 재가복지센터","B01","47","190","20250102","20250102"
"24719000529","제이비의료복지센터","B06","47","190","20250203","20250203"
"24719000531","더나은재가노인복지센터","B01","47","190","20250301","20250304"
"24719000531","더나은재가노인복지센터","B03","47","190","20250301","20250304"
"24719000533","구미탑재가복지센터","B01","47","190","20250401","20250401"
"24719000533","구미탑재가복지센터","B03","47","190","20250401","20250401"
"24719000535","금빛실버케어 재가노인복지센터","B03","47","190","20250401","20250401"
"24719000537","산동365노인주야간보호센터","B03","47","190","20250501","20250501"
"24719000538","행복한 동행","B01","47","190","20250501","20250501"
"24719000538","행복한 동행","B02","47","190","20250501","20250501"
"24719000539","조아요의료기","B06","47","190","20250501","20250501"
"24719000540","사랑플러스주간보호센터","B03","47","190","20250602","20250602"
"24719000541","강동효재가복지센터","B01","47","190","20250602","20250602"
"24719000543","에덴숲주야간보호센터","B03","47","190","20250701","20250701"
"24719000545","예스구미재활 주간보호센터","B01","47","190","20250701","20250701"
"24719000545","예스구미재활 주간보호센터","B03","47","190","20250701","20250701"
"24719000546","가연재가복지센터","B01","47","190","20250710","20250710"
"24719000547","빛나는재가노인복지센터","B01","47","190","20250901","20250901"
"24719000547","빛나는재가노인복지센터","B02","47","190","20250901","20250901"
"24719000548","구미은빛주간보호센터","B03","47","190","20251001","20251001"
"24719000549","송정효마실재가복지센터","B01","47","190","20251001","20251001"
"24719000549","송정효마실재가복지센터","B03","47","190","20251001","20251001"
"24719000550","일상돌봄재가노인복지센터","B01","47","190","20251001","20251001"
"24719000550","일상돌봄재가노인복지센터","B02","47","190","20251001","20251001"
"24719000551","늘봄노인복지센터","B01","47","190","20251201","20251201"
"24719000551","늘봄노인복지센터","B03","47","190","20251201","20251201"
"24719000552","엔젤재가복지센터","B03","47","190","20251201","20251201"
"24719000553","좋은사람들 재가노인복지센터","B01","47","190","20251201","20251201"
"24719000553","좋은사람들 재가노인복지센터","B02","47","190","20251201","20251201"
"24719000553","좋은사람들 재가노인복지센터","B03","47","190","20251201","20251201"
"24719000554","민들레 재가복지센터","B01","47","190","20260102","20251201"
"24719000554","민들레 재가복지센터","B02","47","190","20260102","20251201"
"24719000557","구미거북이데이케어센터","B01","47","190","20260301","20260219"
"24719000557","구미거북이데이케어센터","B03","47","190","20260301","20260219"
"24719000558","경희한방재가노인복지센터","B03","47","190","20260301","20260301"
"24719000559","A+좋은재활재가노인복지센터","B01","47","190","20260301","20260301"
"24719000559","A+좋은재활재가노인복지센터","B03","47","190","20260301","20260301"
"24719000561","다은햇살주간보호센터","B03","47","190","20260501","20260417"
"24719000563","봄날주간보호센터","B03","47","190","20260501","20260417"
"24719000564","금오재가복지센터","B01","47","190","20260601","20260526"
"24719000565","지극정성재가복지센터","B01","47","190","20260601","20260526"
"24719000566","정성재가가복지센터","B01","47","190","20260701","20260618"
"24721000011","영주재가노인통합지원센터","B01","47","210","20080530","20061009"
"24721000011","영주재가노인통합지원센터","B03","47","210","20080530","20061009"
"24721000080","조와동농촌재가노인복지센터","B03","47","210","20100119","20100119"
"24721000132","(주)가정종합복지센터","B01","47","210","20130305","20130305"
"24721000161","다사랑재가복지센터","B01","47","210","20170201","20170201"
"24721000172","풍경재가복지센터","B01","47","210","20181001","20181001"
"24721000184","세화재가복지센터","B01","47","210","20190701","20190701"
"24711000621","우리동네 방문간호센터","B05","47","113","20230601","20230601"
"24711000622","우리방문간호센터","B05","47","113","20230601","20230601"
"24711000624","가장편한복지센터","B01","47","113","20230701","20230701"
"24711000624","가장편한복지센터","B03","47","113","20230701","20230701"
"24711000626","참소망 재가복지센터","B01","47","113","20230901","20230901"
"24711000627","가나안재가복지센터","B01","47","113","20230901","20230901"
"24711000628","지음복지센터","B03","47","113","20230901","20230901"
"24711000630","백년건강 주간보호센터","B03","47","111","20231001","20231001"
"24711000631","바다노인복지센터","B01","47","111","20231001","20231001"
"24711000633","'(A)비지팅엔젤스 포항남구방문요양지점","B01","47","111","20231001","20231001"
"24711000633","'(A)비지팅엔젤스 포항남구방문요양지점","B02","47","111","20231001","20231001"
"24711000634","아름다운 재가노인복지센터","B01","47","113","20231001","20231001"
"24711000635","9988실버주간보호센터","B03","47","111","20231101","20231101"
"24711000636","양포 효 재가복지센터","B01","47","111","20231101","20231101"
"24711000636","양포 효 재가복지센터","B02","47","111","20231101","20231101"
"24711000637","돌봄노인복지재가센터","B01","47","111","20231101","20231101"
"24711000637","돌봄노인복지재가센터","B02","47","111","20231101","20231101"
"24711000638","보필재가복지센터","B01","47","113","20231101","20231101"
"24711000638","보필재가복지센터","B02","47","113","20231101","20231101"
"24711000639","민들레재가복지센터","B01","47","113","20231201","20231201"
"24711000640","신포항재가복지센터","B01","47","113","20231201","20231201"
"24711000640","신포항재가복지센터","B03","47","113","20231201","20231201"
"24711000641","더봄 노인복지센터","B01","47","113","20240101","20240101"
"24711000642","간호주간보호센터","B03","47","111","20240101","20240101"
"24711000643","정성담은재활주간보호센터","B01","47","111","20240101","20240101"
"24711000643","정성담은재활주간보호센터","B03","47","111","20240101","20240101"
